Fecha,15015020,15060050,15060070,15060080,15060150,15065040,16050240,16060010,16070010,16070020,16070030,16070040,23210020,23215050
1980-01-01,0.0,0.0,0.0,0.0,0.0,12.273210481278085,59.46157333381343,53.0,50.0,92.05077254252214,200.0,67.0,23.48456372252424,50.0
1980-01-02,0.0,27.0,133.0,23.0,23.0,25.11602940813248,94.70907772234682,16.0,87.0,109.15576326390443,97.0,59.0,54.132418857976546,14.0
1980-01-03,0.0,0.0,0.0,0.0,4.0,9.454221437011805,40.68522358715771,6.0,18.0,37.956923526748554,0.0,34.0,14.277268960403873,9.0
1980-01-04,27.2,141.0,251.0,68.0,29.0,72.3,205.28974029606428,230.0,167.0,258.6219737254588,345.0,229.0,116.14293961269043,80.0
1980-01-05,152.5,181.0,371.0,55.0,93.0,45.2,259.5504989353766,306.0,727.0,536.1362215255422,306.0,288.0,233.34854583124124,280.0
1980-01-06,92.3,27.0,151.0,30.0,27.0,32.61142730721232,127.77966941722985,89.0,312.0,258.657194056678,89.0,212.0,98.86579417634266,59.0
1980-01-07,30.1,176.0,108.0,63.0,64.0,87.6,193.1106979605247,25.0,141.0,242.2009984006482,25.0,410.0,127.91652108384193,96.0
1980-01-08,41.8,105.0,42.0,111.0,76.0,141.9,176.58417155765392,48.0,474.0,494.9475609216357,48.0,508.0,182.71116562382414,172.0
1980-01-09,92.7,114.0,380.0,121.0,63.0,98.1,266.521032576195,44.0,647.0,544.1144288313042,44.0,510.0,218.48671207707463,319.0
1980-01-10,132.8,96.0,352.0,74.0,82.0,135.4,266.09761891476126,24.0,549.0,535.6412324534465,24.0,575.0,216.96186176814416,209.0
1980-01-11,160.0,26.0,197.0,164.0,125.0,233.5,234.32595066373034,354.0,368.0,599.3386155459382,505.0,549.0,211.78721399547163,157.0
1980-01-12,4.0,10.0,16.0,97.0,20.0,15.7,147.06592526441298,299.0,240.0,272.5034005520969,360.0,437.0,83.07243229885128,168.5
1981-01-01,0.0,33.0,42.0,25.0,20.0,39.4,79.79476204026199,182.0,180.0,181.17206363028498,140.0,83.0,64.19028429994191,40.5
1981-01-02,2.8,30.9,85.0,64.0,15.0,35.3180804025358,158.10662685445593,424.0,315.0,325.8996058189106,408.0,354.0,102.43126058487891,88.6
1981-01-03,0.0,17.0,91.0,0.0,35.0,16.5,108.45979219164634,132.0,147.0,154.69980400786218,124.0,193.0,65.10631747939483,189.9
1981-01-04,116.9,68.0,397.0,308.0,75.0,195.3,392.9222146661443,1005.0,998.0,1027.0697653548475,1107.0,863.0,325.49494235018005,91.1
1981-01-05,316.1,305.0,289.0,194.0,60.0,125.1,340.2891609321839,517.0,575.0,604.9717723459189,505.0,589.0,250.81928914720856,401.5
1981-01-06,108.7,72.0,655.0,122.0,103.0,94.5,296.57846638629974,307.0,625.0,530.4356682591958,358.0,233.0,231.77021403811193,404.3
1981-01-07,75.0,84.0,639.0,30.0,36.0,59.84019919799574,304.21116845144263,259.0,459.0,414.05604118532955,348.4517463648986,296.0,196.29358497186342,195.0
1981-01-08,134.2,112.0,466.0,186.0,116.0,87.12204649714488,372.27670797388816,336.0,468.0,528.845145004625,449.66993651205325,763.0,245.63839108246302,336.0
1981-01-09,52.2,189.0,398.0,66.0,24.0,90.84421583743574,280.7299405411907,237.0,601.0,538.2267773460362,408.2113950287616,341.0,214.42120176996377,214.2
1981-01-10,407.0,231.0,354.0,296.0,342.0,176.37299655062316,357.4791036599071,285.0,634.0,699.4964871607597,542.0459594160466,598.0,368.5592187207747,774.3
1981-01-11,77.9,195.0,199.0,40.0,26.0,83.5,313.6806682338714,171.0,610.0,593.0127745339414,392.3483769861882,740.7,217.2845060685295,508.2
1981-01-12,82.1,20.0,54.0,0.0,7.0,19.0,128.22971158020044,220.7,96.0,160.1362643526889,225.45018242171548,308.0,53.98699229850249,64.9
1982-01-01,0.8,0.0,46.0,0.0,0.0,0.1,112.58300061960462,77.0,99.0,131.5905676228756,156.0876896566367,287.0,41.710178833643816,29.0
1982-01-02,0.0,11.0,15.0,0.0,0.0,0.0,183.15774748075063,253.0,173.0,234.3990839046443,266.4241024548984,623.0,72.22898451549142,106.0
1982-01-03,0.0,0.0,37.0,0.0,28.0,25.092104377779663,119.22785473916873,202.0,271.0,264.6420669726474,256.94366176750066,298.0,83.68042654202145,40.0
1982-01-04,16.7,110.0,139.0,139.0,29.0,75.09207199345076,220.79498846439418,342.0,709.0,608.0104911224093,480.38432690403647,465.0,196.52911831113815,141.0
1982-01-05,97.2,369.0,412.0,186.0,383.0,180.3,398.30407503223626,516.0,368.0,553.1026134269648,604.2770426721661,518.0,364.032089131833,414.0
1982-01-06,32.5,59.0,175.0,54.0,89.0,36.4,185.55790765808302,317.0,143.0,218.96142465225998,310.31249976726787,340.0,111.68832709276343,160.0
1982-01-07,19.2,20.0,62.0,15.0,48.0,34.2,148.43131476106325,125.0,229.0,260.40689989757624,227.20347961325115,383.0,96.51578206418394,58.0
1982-01-08,19.5,10.0,107.0,24.0,89.0,80.7,145.34933177478064,150.0,305.0,341.63035659735044,258.80630637689956,306.0,130.60037405870068,74.0
1982-01-09,159.5,203.0,140.0,173.0,140.0,80.5,258.53141827220986,663.0,520.0,526.1402969157443,618.780918765747,463.0,228.4257871589884,526.1
1982-01-10,108.5,100.0,62.0,100.0,177.0,101.08677730703235,298.82550025888133,866.0,604.0,659.6699619476306,710.3366479411609,851.0,257.83563687599275,559.2
